InitialReportDate,DateofDiscovery,Operator,TrackingNum,FacilityType,Latitude,Longitude,county,livestock,PublicByway,ResidenceOrOccupiedStructure,CurrentLandUse,OtherLandUse,SurfaceWaterSupplyArea,WatersoftheState,SpillDescription
11/26/2018,11/23/2018,CAERUS PICEANCE LLC,401850490,TANK BATTERY,39.508501,-107.762338,GARFIELD,0,0,0,NON-CROP LAND,,0,0,"While addressing a COGCC Field Inspection Corrective Action (Document No. 689302124) to treat or dispose of oily waste within the tank battery secondary containment, Caerus field staff noticed the secondary containment liner was compromised. On November 11/13/2018, soil samples (CONT MID (1'), CONT E (1'), CONT E (3')) were collected from soil beneath the compromised liner to verify that fluid had left secondary containment. All soil samples were submitted for laboratory analysis of all analytes listed in COGCC Table 910-1. On 11/23/2018, it was reported that TPH and Benzene exceedances were present in all samples collected on 11/13/2018. Exceedances for pH were also reported for samples CONT E (1’) and CONT E (3’) as well as Benzo(a)pyrene for sample CONT E (1’). Laboratory analytical is attached and summarized in Table 1. A soil sample location diagram will be provided in a Supplemental Form 19."
12/26/2018,12/21/2018,CAERUS PICEANCE LLC,401885796,OTHER,39.465521,-107.818294,GARFIELD,0,0,0,NON-CROP LAND,,0,0,"After pulling a load of water from the K8W well pad (Location ID 311645), the contract water hauler rolled the water truck.  The top hatch of the water truck ruptured and a portion of the load was spilled onto the ground.  The spilled produced water ran approximately  40 yards down a cattle trail and soaked into the ground and snow.  The produced water did not reach any water drainages.  All standing fluids were recovered during the cleanup activities.  Spill assessment activities are currently being conducted and will be provided to the COGCC under a Supplemental Form 27."
01/03/2019,01/02/2019,CAERUS PICEANCE LLC,401892359,TANK BATTERY,39.379355,-108.032745,GARFIELD,0,0,0,NON-CROP LAND,,0,0,The Tank from the 6-34D and the 7-31B wells appears to have developed a hole at the base of the tank releasing fluid into the lined secondary containment. The liner appears to be in good condition and fluid was recovered from within the lined containment. The spill consisted of produced water being from the bottom of the tank 2’ of water level dropped which was identified by the lease operator. The remaining fluid from the tank was transferred to another tank on location.
01/05/2019,01/05/2019,CAERUS PICEANCE LLC,401894320,FLOWLINE,39.320392,-108.122251,MESA,0,0,0,NON-CROP LAND,,0,0,On 1/5/19 a vac truck driver arrived at the E28OU location to offload his truck and he identified fluid surfacing on the pad location. The driver contacted his pusher who contacted Caerus operations and Caerus gas control. The flowline from the injection pump to the injection well failed releasing fluid onto the pad location. No fluid has left the site and the location has been locked out an environmental assessment will follow and the spill volume is being determined.
01/15/2019,01/14/2019,CAERUS PICEANCE LLC,401905874,PIPELINE,39.403993,-108.099484,GARFIELD,0,0,0,NON-CROP LAND,,0,1,"On January 14th, 2019, Caerus Gas Control received a call from a Summit Midstream operator reporting a ""significant amount"" of water was being released from the Basin Pipeline WC-4 Vault behind the Orchard Compressor station. A section of 3/8 inch tubing connecting the pipeline to a transducer failed at the point of connection. The Basin pipeline was immediately isolated between valves both up and down gradient of the vault while vac trucks began recovering free standing fluid. An environmental assessment is currently underway."
05/16/2019,05/16/2019,CAERUS PICEANCE LLC,402046587,FLOWLINE,39.664831,-108.122976,GARFIELD,0,0,0,NON-CROP LAND,,0,0,"Caerus identified bubbling coming from the surface of the D36 well pad near the 8512E-36 well on May 6th, 2019.  After excavation and flowline investigation, Caerus identified a pinhole leak which had developed in the flowline of the well.  The well was shut in and the flowline was replaced.  Investigation of the flowline identified external corrosion being the initial cause of the flowline release.  Soil samples were collected from the excavation on May 7th, 2019 which identified exceedances to COGCC Table 910-1 soil standards, see attached Table 1 and lab report.  Caerus is in the process of determining the extent of contamination associated with the flowline release."
05/29/2019,05/28/2019,CAERUS PICEANCE LLC,402058414,WELL PAD,39.418559,-108.022367,GARFIELD,0,0,0,NON-CROP LAND,,0,0,"On Tuesday, 5/28/2019, at 13:20 EHS was notified by the OCC that a lease operator had reported a leaking tank on the PN20 pad on High Mesa. The leak appears to have been caused by internal corrosion resulting in a seep from the side wall, 1 foot up from the base of the tank. Based on the most recent poll of cygnet at this time the release is estimated to be approximately 28 BBLs of produced water, a reportable quantity. A water truck was dispatched to remove the remaining fluid in the leaking tank and transfer it to the other tank on location."
06/03/2019,06/03/2019,CAERUS PICEANCE LLC,402062743,FLOWLINE,39.578822,-108.032614,GARFIELD,0,0,0,NON-CROP LAND,,0,0,A lease operator identified a leak on the P27 location after the wells were shut in and during AVO inspections. The pipeline was reported to have a pin hole releasing gas and liquid. The location has been sampled to determine if additional remediation will be required. excavated soils have been removed via a hydrovac and brought to the North Solids Facility and soils removed with the excavator have been stockpiled adjacent to the point of release.
06/05/2019,06/04/2019,CAERUS PICEANCE LLC,402065169,WELL PAD,39.509458,-108.218834,GARFIELD,0,0,0,NON-CROP LAND,,0,0,"Tanks have not been in use recently at the 21A due to completions of wells on the location; instead, the wells were flowing through temporary seperators to temporary frac tanks.  Once flowback activities ceased, tanks were put in production use once again. The following morning, the tanks were gauged as per routine procedure, and tank 83237 (containing condensate and produced water) was missing approximately 20 BBL.  At that point, the wells were shut in.  There is no visible above-ground leak."
06/10/2019,06/09/2019,CAERUS PICEANCE LLC,402068903,GAS COMPRESSOR STATION,39.45173,-107.902498,GARFIELD,0,0,0,NON-CROP LAND,,0,0,A production tank at the Rulison Compressor Station overflowed into secondary containment. 85 BBLs of produced water were recovered from the secodnary containment. There was an area outside of containment that was saturated that will be investiageted furthur. The tanks have been isolated to determine the cause of the overflow event. All remaing fluid within the tanks has been removed.
07/12/2019,07/10/2019,CAERUS PICEANCE LLC,402106287,OTHER,39.57861,-108.107824,GARFIELD,0,0,0,NON-CROP LAND,,0,1,"As part of Caerus’s water management program and the Middle Fork Water Facility COGCC Form 28 requirements, quarterly water samples are collected throughout the North Parachute Ranch.  On June 26, 2019 a water sample was collected from NPR15MW groundwater monitoring well.  Laboratory analytical results identified 0.0623 mg/L of benzene to be found in NPR15MW, which exceeds the COGCC groundwater standard for benzene of 0.005 mg/L.  A confirmation resample was collected on July 8, 2019 which identified 0.0136 mg/L of benzene to be present in the groundwater at NPR15MW.  Samples were also collected and submitted for analysis on Monitoring Wells;  NPR5MW, NPR14MW, NPR16MW, NPR11MW, & NPR10MW.  All of these monitoring wells were non-detect for benzene (see attached map image for locations).  Caerus has contracted an environmental drilling company and environmental consulting company to drill additional monitoring wells up and down gradient of NPR15MW beginning July 15, 2019."
07/15/2019,07/12/2019,CAERUS PICEANCE LLC,402108858,OIL AND GAS LOCATION,39.46674,-107.66878,GARFIELD,1,0,0,NON-CROP LAND,,0,0,The Rancher was irriagting and overtopped the irrigation ditch flooding the pad surface. Gas was identified bubbling around the Dunn 9-2C well head. A water sample was collected from the pad water and benzene was identified above COGCC table 910-1. a follow up sample was collected to confirm and a gas sample was collectd from the surface gas.
07/19/2019,07/18/2019,CAERUS PICEANCE LLC,402115195,WELL PAD,39.443458,-107.767581,GARFIELD,0,0,0,NON-CROP LAND,,0,0,"A Caerus lease operator arrived on the L15W location and discovered staining behind the separator on location.  The wells were immediately shut-in at the separators.  The staining appears to be coming from a subsurface dump line.  Caerus plans to Hydro Vac the area behind the separators to expose the dump line on Monday 7/22 or Tuesday 7/23, depending on hydro vac availability.  Five barrels of produced water and stormwater found on the surface of the location were removed on 7/18 and reintroduced into Caerus' water handling system."
07/22/2019,07/19/2019,CAERUS PICEANCE LLC,402116364,OTHER,39.647611,-108.163873,GARFIELD,0,0,0,NON-CROP LAND,,0,0,A lease operator arrived on the location and identified a release of produced water coming from an open one inch ball valve on the location.  The ball valve was shut and properly plugged.  Approximately five to ten barrels of proudced water was released from the ball valve.  All fluids were contained on location and were absorbed into the soil.
07/30/2019,07/29/2019,CAERUS PICEANCE LLC,402128038,WELL PAD,39.437531,-107.738165,GARFIELD,0,0,0,NON-CROP LAND,,0,0,A lease operator was conducting annual dumpline pressure testing on the well pad.  The dumpline pressure test failed and was immediately locked out and removed from service for repair.  Hydrovac excavation was completed to identify the dumpline leak.  A Caerus EHS representative investigated the release area and determined that a release of produced water and condensate has occurred based on photo-ionizing detector (PID) readings from within the excavation.
07/31/2019,07/31/2019,CAERUS PICEANCE LLC,402129813,TANK BATTERY,39.414716,-107.720555,GARFIELD,0,0,0,NON-CROP LAND,,0,0,"During removal of all surface equipment associated with the Plugging and Abandoning of the Shideler 25-10 well, historical impacts were discovered underneath the tank battery associated with this well."
08/07/2019,08/06/2019,CAERUS PICEANCE LLC,402137160,OTHER,39.599413,-108.106305,GARFIELD,0,0,0,NON-CROP LAND,,0,0,"During a routine site visit, a dumpline leak was observed near the production separators."
08/12/2019,08/09/2019,CAERUS PICEANCE LLC,402140407,OTHER,39.647082,-108.147993,GARFIELD,0,0,0,NON-CROP LAND,,0,0,"During flowback operations, a tank overflowed due to human error."
08/23/2019,08/21/2019,CAERUS PICEANCE LLC,402153581,WELL PAD,39.398974,-107.718587,GARFIELD,0,0,0,NON-CROP LAND,,0,0,"On August 21, 2019 a water facilities operator arrived on the G1SW injection location and identified a small amount of pooled water around the MCU injection pipeline and building.  Upon discovery of the pooling liquid, the MCU injection pipeline was shut in and pressure tested.  The pipeline failed pressure testing and has been taken out of service, awaiting additional investigation and repair."
